name,class,connector,SHAFT_DIAMETER,CORPUS,PITCH,Performance_File,MODEL,Direction,WEIGHT,HUB_THICKNESS,DIAMETER,Prop_type
swri_62x14_6_1400_51_960,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,355.6,62x14_6_1400_51_960.dat,swri_62x14_6_1400_51_960,"('1', '-1', '1', '1')",2.502,118.11,1574.8,"('1', '-1', '1', '1')"
swri_62x23_3_600_36_210,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,584.1999999999999,62x23_3_600_36_210.dat,swri_62x23_3_600_36_210,"('1', '-1', '1', '1')",1.35,118.11,1574.8,"('1', '-1', '1', '1')"
swri_62x17_2_1000_46_490,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,431.8,62x17_2_1000_46_490.dat,swri_62x17_2_1000_46_490,"('1', '-1', '1', '1')",0.936,118.11,1574.8,"('1', '-1', '1', '1')"
swri_62x19_6_1000_51_640,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,482.6,62x19_6_1000_51_640.dat,swri_62x19_6_1000_51_640,"('1', '-1', '1', '1')",2.525,118.11,1574.8,"('1', '-1', '1', '1')"
swri_62x34_5_400_36_110,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,863.5999999999999,62x34_5_400_36_110.dat,swri_62x34_5_400_36_110,"('1', '-1', '1', '1')",2.18,118.11,1574.8,"('1', '-1', '1', '1')"
swri_62x43_6_400_46_110,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,1092.2,62x43_6_400_46_110.dat,swri_62x43_6_400_46_110,"('1', '-1', '1', '1')",2.601,118.11,1574.8,"('1', '-1', '1', '1')"
swri_62x26_3_600_41_230,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,660.4,62x26_3_600_41_230.dat,swri_62x26_3_600_41_230,"('1', '-1', '1', '1')",1.391,118.11,1574.8,"('1', '-1', '1', '1')"
swri_62x22_6_800_46_430,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,558.8,62x22_6_800_46_430.dat,swri_62x22_6_800_46_430,"('1', '-1', '1', '1')",2.548,118.11,1574.8,"('1', '-1', '1', '1')"
swri_62x9_4_2200_51_1290,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,228.6,62x9_4_2200_51_1290.dat,swri_62x9_4_2200_51_1290,"('1', '-1', '1', '1')",1.663,118.11,1574.8,"('1', '-1', '1', '1')"
swri_62x32_6_600_51_270,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,812.8,62x32_6_600_51_270.dat,swri_62x32_6_600_51_270,"('1', '-1', '1', '1')",2.564,118.11,1574.8,"('1', '-1', '1', '1')"
swri_62x23_6_600_36_240,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,584.1999999999999,62x23_6_600_36_240.dat,swri_62x23_6_600_36_240,"('1', '-1', '1', '1')",2.542,118.11,1574.8,"('1', '-1', '1', '1')"
swri_69x17_2_1000_46_690,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,431.8,69x17_2_1000_46_690.dat,swri_69x17_2_1000_46_690,"('1', '-1', '1', '1')",1.21,131.445,1752.6,"('1', '-1', '1', '1')"
swri_69x17_4_1000_46_780,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,431.8,69x17_4_1000_46_780.dat,swri_69x17_4_1000_46_780,"('1', '-1', '1', '1')",2.267,131.445,1752.6,"('1', '-1', '1', '1')"
swri_62x48_4_400_51_110,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,1219.2,62x48_4_400_51_110.dat,swri_62x48_4_400_51_110,"('1', '-1', '1', '1')",1.811,118.11,1574.8,"('1', '-1', '1', '1')"
swri_62x8_2_2400_51_1220,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,203.2,62x8_2_2400_51_1220.dat,swri_62x8_2_2400_51_1220,"('1', '-1', '1', '1')",0.868,118.11,1574.8,"('1', '-1', '1', '1')"
swri_69x12_4_1600_51_1390,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,304.8,69x12_4_1600_51_1390.dat,swri_69x12_4_1600_51_1390,"('1', '-1', '1', '1')",2.229,131.445,1752.6,"('1', '-1', '1', '1')"
swri_62x48_6_400_51_110,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,1219.2,62x48_6_400_51_110.dat,swri_62x48_6_400_51_110,"('1', '-1', '1', '1')",2.582,118.11,1574.8,"('1', '-1', '1', '1')"
swri_62x7_2_2800_51_1320,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,177.8,62x7_2_2800_51_1320.dat,swri_62x7_2_2800_51_1320,"('1', '-1', '1', '1')",0.852,118.11,1574.8,"('1', '-1', '1', '1')"
swri_62x39_3_400_41_110,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,990.5999999999999,62x39_3_400_41_110.dat,swri_62x39_3_400_41_110,"('1', '-1', '1', '1')",1.385,118.11,1574.8,"('1', '-1', '1', '1')"
swri_62x39_5_400_41_120,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,990.5999999999999,62x39_5_400_41_120.dat,swri_62x39_5_400_41_120,"('1', '-1', '1', '1')",2.182,118.11,1574.8,"('1', '-1', '1', '1')"
swri_62x43_3_400_46_110,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,1092.2,62x43_3_400_46_110.dat,swri_62x43_3_400_46_110,"('1', '-1', '1', '1')",1.448,118.11,1574.8,"('1', '-1', '1', '1')"
swri_69x20_2_400_21_110,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,508.0,69x20_2_400_21_110.dat,swri_69x20_2_400_21_110,"('1', '-1', '1', '1')",1.199,131.445,1752.6,"('1', '-1', '1', '1')"
swri_69x20_5_400_21_130,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,508.0,69x20_5_400_21_130.dat,swri_69x20_5_400_21_130,"('1', '-1', '1', '1')",2.785,131.445,1752.6,"('1', '-1', '1', '1')"
swri_69x12_3_1600_51_1320,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,304.8,69x12_3_1600_51_1320.dat,swri_69x12_3_1600_51_1320,"('1', '-1', '1', '1')",1.702,131.445,1752.6,"('1', '-1', '1', '1')"
swri_69x16_5_1200_51_1100,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,406.4,69x16_5_1200_51_1100.dat,swri_69x16_5_1200_51_1100,"('1', '-1', '1', '1')",2.788,131.445,1752.6,"('1', '-1', '1', '1')"
swri_69x23_5_600_36_340,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,584.1999999999999,69x23_5_600_36_340.dat,swri_69x23_5_600_36_340,"('1', '-1', '1', '1')",2.827,131.445,1752.6,"('1', '-1', '1', '1')"
swri_69x13_6_1200_41_890,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,330.2,69x13_6_1200_41_890.dat,swri_69x13_6_1200_41_890,"('1', '-1', '1', '1')",3.285,131.445,1752.6,"('1', '-1', '1', '1')"
swri_69x32_5_600_51_400,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,812.8,69x32_5_600_51_400.dat,swri_69x32_5_600_51_400,"('1', '-1', '1', '1')",2.865,131.445,1752.6,"('1', '-1', '1', '1')"
swri_69x24_3_800_51_590,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,609.5999999999999,69x24_3_800_51_590.dat,swri_69x24_3_800_51_590,"('1', '-1', '1', '1')",1.776,131.445,1752.6,"('1', '-1', '1', '1')"
swri_69x22_5_800_46_610,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,558.8,69x22_5_800_46_610.dat,swri_69x22_5_800_46_610,"('1', '-1', '1', '1')",2.833,131.445,1752.6,"('1', '-1', '1', '1')"
swri_69x26_5_600_41_370,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,660.4,69x26_5_600_41_370.dat,swri_69x26_5_600_41_370,"('1', '-1', '1', '1')",2.832,131.445,1752.6,"('1', '-1', '1', '1')"
swri_76x11_3_1800_51_1880,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,279.4,76x11_3_1800_51_1880.dat,swri_76x11_3_1800_51_1880,"('1', '-1', '1', '1')",2.159,144.78,1930.4,"('1', '-1', '1', '1')"
swri_69x29_6_600_46_410,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,736.5999999999999,69x29_6_600_46_410.dat,swri_69x29_6_600_46_410,"('1', '-1', '1', '1')",3.408,131.445,1752.6,"('1', '-1', '1', '1')"
swri_69x48_6_400_51_180,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,1219.2,69x48_6_400_51_180.dat,swri_69x48_6_400_51_180,"('1', '-1', '1', '1')",3.44,131.445,1752.6,"('1', '-1', '1', '1')"
swri_76x13_5_1200_41_1140,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,330.2,76x13_5_1200_41_1140.dat,swri_76x13_5_1200_41_1140,"('1', '-1', '1', '1')",3.548,144.78,1930.4,"('1', '-1', '1', '1')"
swri_69x26_2_600_41_330,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,660.4,69x26_2_600_41_330.dat,swri_69x26_2_600_41_330,"('1', '-1', '1', '1')",1.25,131.445,1752.6,"('1', '-1', '1', '1')"
swri_69x29_4_600_46_370,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,736.5999999999999,69x29_4_600_46_370.dat,swri_69x29_4_600_46_370,"('1', '-1', '1', '1')",2.34,131.445,1752.6,"('1', '-1', '1', '1')"
swri_76x11_4_1800_51_1970,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,279.4,76x11_4_1800_51_1970.dat,swri_76x11_4_1800_51_1970,"('1', '-1', '1', '1')",2.841,144.78,1930.4,"('1', '-1', '1', '1')"
swri_69x48_3_400_51_180,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,1219.2,69x48_3_400_51_180.dat,swri_69x48_3_400_51_180,"('1', '-1', '1', '1')",1.897,131.445,1752.6,"('1', '-1', '1', '1')"
swri_76x19_2_1000_51_1030,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,482.6,76x19_2_1000_51_1030.dat,swri_76x19_2_1000_51_1030,"('1', '-1', '1', '1')",1.543,144.78,1930.4,"('1', '-1', '1', '1')"
swri_69x48_2_400_51_110,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,1219.2,69x48_2_400_51_110.dat,swri_69x48_2_400_51_110,"('1', '-1', '1', '1')",1.243,131.445,1752.6,"('1', '-1', '1', '1')"
swri_76x22_5_800_46_850,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,558.8,76x22_5_800_46_850.dat,swri_76x22_5_800_46_850,"('1', '-1', '1', '1')",3.61,144.78,1930.4,"('1', '-1', '1', '1')"
swri_76x23_5_600_36_480,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,584.1999999999999,76x23_5_600_36_480.dat,swri_76x23_5_600_36_480,"('1', '-1', '1', '1')",3.607,144.78,1930.4,"('1', '-1', '1', '1')"
swri_76x16_2_1200_51_1250,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,406.4,76x16_2_1200_51_1250.dat,swri_76x16_2_1200_51_1250,"('1', '-1', '1', '1')",1.525,144.78,1930.4,"('1', '-1', '1', '1')"
swri_76x16_4_1200_51_1420,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,406.4,76x16_4_1200_51_1420.dat,swri_76x16_4_1200_51_1420,"('1', '-1', '1', '1')",2.897,144.78,1930.4,"('1', '-1', '1', '1')"
swri_76x26_5_600_41_520,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,660.4,76x26_5_600_41_520.dat,swri_76x26_5_600_41_520,"('1', '-1', '1', '1')",3.64,144.78,1930.4,"('1', '-1', '1', '1')"
apc_propellers_10x3_8SF,Propeller,['MOTOR_CONNECTOR_CS_IN'],6.35,UAV,96.52,PER3_10x38SF.dat,apc_propellers_10x3_8SF,"('1', '-1', '1', '1')",0.011929417000000001,7.874,254.0,"('1', '-1', '1', '1')"
swri_76x13_2_1200_41_970,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,330.2,76x13_2_1200_41_970.dat,swri_76x13_2_1200_41_970,"('1', '-1', '1', '1')",1.497,144.78,1930.4,"('1', '-1', '1', '1')"
swri_76x19_4_1000_51_1160,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,482.6,76x19_4_1000_51_1160.dat,swri_76x19_4_1000_51_1160,"('1', '-1', '1', '1')",2.915,144.78,1930.4,"('1', '-1', '1', '1')"
swri_76x19_5_1000_51_1220,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,482.6,76x19_5_1000_51_1220.dat,swri_76x19_5_1000_51_1220,"('1', '-1', '1', '1')",3.602,144.78,1930.4,"('1', '-1', '1', '1')"
swri_76x22_2_800_46_720,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,558.8,76x22_2_800_46_720.dat,swri_76x22_2_800_46_720,"('1', '-1', '1', '1')",1.549,144.78,1930.4,"('1', '-1', '1', '1')"
swri_76x23_6_600_36_500,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,584.1999999999999,76x23_6_600_36_500.dat,swri_76x23_6_600_36_500,"('1', '-1', '1', '1')",4.294,144.78,1930.4,"('1', '-1', '1', '1')"
swri_76x17_5_1000_46_1110,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,431.8,76x17_5_1000_46_1110.dat,swri_76x17_5_1000_46_1110,"('1', '-1', '1', '1')",3.591,144.78,1930.4,"('1', '-1', '1', '1')"
swri_76x32_6_600_51_610,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,812.8,76x32_6_600_51_610.dat,swri_76x32_6_600_51_610,"('1', '-1', '1', '1')",4.381,144.78,1930.4,"('1', '-1', '1', '1')"
swri_76x16_6_1200_51_1530,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,406.4,76x16_6_1200_51_1530.dat,swri_76x16_6_1200_51_1530,"('1', '-1', '1', '1')",4.265,144.78,1930.4,"('1', '-1', '1', '1')"
swri_83x12_3_1600_51_2000,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,304.8,83x12_3_1600_51_2000.dat,swri_83x12_3_1600_51_2000,"('1', '-1', '1', '1')",2.716,158.115,2108.2,"('1', '-1', '1', '1')"
swri_76x34_2_400_36_230,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,863.5999999999999,76x34_2_400_36_230.dat,swri_76x34_2_400_36_230,"('1', '-1', '1', '1')",1.619,144.78,1930.4,"('1', '-1', '1', '1')"
swri_76x24_5_800_51_910,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,609.5999999999999,76x24_5_800_51_910.dat,swri_76x24_5_800_51_910,"('1', '-1', '1', '1')",3.644,144.78,1930.4,"('1', '-1', '1', '1')"
swri_83x15_4_1000_41_1220,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,381.0,83x15_4_1000_41_1220.dat,swri_83x15_4_1000_41_1220,"('1', '-1', '1', '1')",3.633,158.115,2108.2,"('1', '-1', '1', '1')"
swri_83x22_2_800_46_960,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,558.8,83x22_2_800_46_960.dat,swri_83x22_2_800_46_960,"('1', '-1', '1', '1')",1.931,158.115,2108.2,"('1', '-1', '1', '1')"
swri_76x39_2_400_41_240,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,990.5999999999999,76x39_2_400_41_240.dat,swri_76x39_2_400_41_240,"('1', '-1', '1', '1')",1.608,144.78,1930.4,"('1', '-1', '1', '1')"
swri_76x48_2_400_51_250,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,1219.2,76x48_2_400_51_250.dat,swri_76x48_2_400_51_250,"('1', '-1', '1', '1')",1.622,144.78,1930.4,"('1', '-1', '1', '1')"
swri_76x43_2_400_46_240,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,1092.2,76x43_2_400_46_240.dat,swri_76x43_2_400_46_240,"('1', '-1', '1', '1')",1.631,144.78,1930.4,"('1', '-1', '1', '1')"
swri_83x26_3_600_41_650,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,660.4,83x26_3_600_41_650.dat,swri_83x26_3_600_41_650,"('1', '-1', '1', '1')",2.841,158.115,2108.2,"('1', '-1', '1', '1')"
swri_83x24_5_800_51_1230,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,609.5999999999999,83x24_5_800_51_1230.dat,swri_83x24_5_800_51_1230,"('1', '-1', '1', '1')",4.556,158.115,2108.2,"('1', '-1', '1', '1')"
swri_83x16_6_1200_51_1990,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,406.4,83x16_6_1200_51_1990.dat,swri_83x16_6_1200_51_1990,"('1', '-1', '1', '1')",5.378,158.115,2108.2,"('1', '-1', '1', '1')"
swri_83x17_2_1000_46_1220,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,431.8,83x17_2_1000_46_1220.dat,swri_83x17_2_1000_46_1220,"('1', '-1', '1', '1')",1.908,158.115,2108.2,"('1', '-1', '1', '1')"
swri_83x34_4_400_36_340,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,863.5999999999999,83x34_4_400_36_340.dat,swri_83x34_4_400_36_340,"('1', '-1', '1', '1')",3.758,158.115,2108.2,"('1', '-1', '1', '1')"
swri_83x11_3_1600_46_1910,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,279.4,83x11_3_1600_46_1910.dat,swri_83x11_3_1600_46_1910,"('1', '-1', '1', '1')",2.714,158.115,2108.2,"('1', '-1', '1', '1')"
swri_83x34_3_400_36_330,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,863.5999999999999,83x34_3_400_36_330.dat,swri_83x34_3_400_36_330,"('1', '-1', '1', '1')",2.89,158.115,2108.2,"('1', '-1', '1', '1')"
swri_83x26_5_600_41_720,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,660.4,83x26_5_600_41_720.dat,swri_83x26_5_600_41_720,"('1', '-1', '1', '1')",4.589,158.115,2108.2,"('1', '-1', '1', '1')"
swri_83x13_3_1200_41_1350,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,330.2,83x13_3_1200_41_1350.dat,swri_83x13_3_1200_41_1350,"('1', '-1', '1', '1')",2.738,158.115,2108.2,"('1', '-1', '1', '1')"
swri_83x20_5_400_21_250,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,508.0,83x20_5_400_21_250.dat,swri_83x20_5_400_21_250,"('1', '-1', '1', '1')",4.526,158.115,2108.2,"('1', '-1', '1', '1')"
swri_83x39_2_400_41_330,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,990.5999999999999,83x39_2_400_41_330.dat,swri_83x39_2_400_41_330,"('1', '-1', '1', '1')",2.006,158.115,2108.2,"('1', '-1', '1', '1')"
swri_83x48_2_400_51_340,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,1219.2,83x48_2_400_51_340.dat,swri_83x48_2_400_51_340,"('1', '-1', '1', '1')",2.021,158.115,2108.2,"('1', '-1', '1', '1')"
swri_83x77_4_200_41_90,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,1955.8,83x77_4_200_41_90.dat,swri_83x77_4_200_41_90,"('1', '-1', '1', '1')",3.749,158.115,2108.2,"('1', '-1', '1', '1')"
swri_83x58_5_200_31_90,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,1473.2,83x58_5_200_31_90.dat,swri_83x58_5_200_31_90,"('1', '-1', '1', '1')",4.677,158.115,2108.2,"('1', '-1', '1', '1')"
swri_90x16_4_1200_51_2000,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,406.4,90x16_4_1200_51_2000.dat,swri_90x16_4_1200_51_2000,"('1', '-1', '1', '1')",4.471,171.45,2286.0,"('1', '-1', '1', '1')"
swri_83x68_5_200_36_90,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,1727.2,83x68_5_200_36_90.dat,swri_83x68_5_200_36_90,"('1', '-1', '1', '1')",4.639,158.115,2108.2,"('1', '-1', '1', '1')"
swri_83x39_6_400_41_390,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,990.5999999999999,83x39_6_400_41_390.dat,swri_83x39_6_400_41_390,"('1', '-1', '1', '1')",5.502,158.115,2108.2,"('1', '-1', '1', '1')"
swri_83x68_3_200_36_90,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,1727.2,83x68_3_200_36_90.dat,swri_83x68_3_200_36_90,"('1', '-1', '1', '1')",2.925,158.115,2108.2,"('1', '-1', '1', '1')"
swri_90x11_3_1400_41_1840,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,279.4,90x11_3_1400_41_1840.dat,swri_90x11_3_1400_41_1840,"('1', '-1', '1', '1')",3.356,171.45,2286.0,"('1', '-1', '1', '1')"
swri_83x48_4_400_51_380,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,1219.2,83x48_4_400_51_380.dat,swri_83x48_4_400_51_380,"('1', '-1', '1', '1')",3.777,158.115,2108.2,"('1', '-1', '1', '1')"
swri_83x49_5_200_26_90,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,1244.6,83x49_5_200_26_90.dat,swri_83x49_5_200_26_90,"('1', '-1', '1', '1')",4.615,158.115,2108.2,"('1', '-1', '1', '1')"
swri_90x10_2_1800_46_2000,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,254.0,90x10_2_1800_46_2000.dat,swri_90x10_2_1800_46_2000,"('1', '-1', '1', '1')",2.242,171.45,2286.0,"('1', '-1', '1', '1')"
swri_90x23_4_600_36_810,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,584.1999999999999,90x23_4_600_36_810.dat,swri_90x23_4_600_36_810,"('1', '-1', '1', '1')",4.544,171.45,2286.0,"('1', '-1', '1', '1')"
swri_90x24_6_800_51_1680,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,609.5999999999999,90x24_6_800_51_1680.dat,swri_90x24_6_800_51_1680,"('1', '-1', '1', '1')",6.727,171.45,2286.0,"('1', '-1', '1', '1')"
swri_90x19_2_1000_51_1740,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,482.6,90x19_2_1000_51_1740.dat,swri_90x19_2_1000_51_1740,"('1', '-1', '1', '1')",2.356,171.45,2286.0,"('1', '-1', '1', '1')"
swri_90x32_6_600_51_1130,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,812.8,90x32_6_600_51_1130.dat,swri_90x32_6_600_51_1130,"('1', '-1', '1', '1')",6.778,171.45,2286.0,"('1', '-1', '1', '1')"
swri_90x20_2_400_21_270,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,508.0,90x20_2_400_21_270.dat,swri_90x20_2_400_21_270,"('1', '-1', '1', '1')",2.347,171.45,2286.0,"('1', '-1', '1', '1')"
swri_83x49_3_200_26_90,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,1244.6,83x49_3_200_26_90.dat,swri_83x49_3_200_26_90,"('1', '-1', '1', '1')",2.896,158.115,2108.2,"('1', '-1', '1', '1')"
swri_90x12_3_1400_46_2000,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,304.8,90x12_3_1400_46_2000.dat,swri_90x12_3_1400_46_2000,"('1', '-1', '1', '1')",3.363,171.45,2286.0,"('1', '-1', '1', '1')"
swri_83x9_2_2000_46_2000,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,228.6,83x9_2_2000_46_2000.dat,swri_83x9_2_2000_46_2000,"('1', '-1', '1', '1')",1.817,158.115,2108.2,"('1', '-1', '1', '1')"
swri_90x20_4_400_21_310,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,508.0,90x20_4_400_21_310.dat,swri_90x20_4_400_21_310,"('1', '-1', '1', '1')",4.522,171.45,2286.0,"('1', '-1', '1', '1')"
swri_90x13_2_1200_41_1570,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,330.2,90x13_2_1200_41_1570.dat,swri_90x13_2_1200_41_1570,"('1', '-1', '1', '1')",2.298,171.45,2286.0,"('1', '-1', '1', '1')"
swri_90x20_5_400_21_320,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,508.0,90x20_5_400_21_320.dat,swri_90x20_5_400_21_320,"('1', '-1', '1', '1')",5.604,171.45,2286.0,"('1', '-1', '1', '1')"
swri_90x22_5_800_46_1480,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,558.8,90x22_5_800_46_1480.dat,swri_90x22_5_800_46_1480,"('1', '-1', '1', '1')",5.629,171.45,2286.0,"('1', '-1', '1', '1')"
swri_90x32_2_600_51_950,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,812.8,90x32_2_600_51_950.dat,swri_90x32_2_600_51_950,"('1', '-1', '1', '1')",2.429,171.45,2286.0,"('1', '-1', '1', '1')"
swri_90x29_3_600_46_920,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,736.5999999999999,90x29_3_600_46_920.dat,swri_90x29_3_600_46_920,"('1', '-1', '1', '1')",3.506,171.45,2286.0,"('1', '-1', '1', '1')"
swri_90x30_4_200_16_100,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,762.0,90x30_4_200_16_100.dat,swri_90x30_4_200_16_100,"('1', '-1', '1', '1')",4.569,171.45,2286.0,"('1', '-1', '1', '1')"
swri_90x43_2_400_46_470,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,1092.2,90x43_2_400_46_470.dat,swri_90x43_2_400_46_470,"('1', '-1', '1', '1')",2.461,171.45,2286.0,"('1', '-1', '1', '1')"
swri_90x34_6_400_36_500,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,863.5999999999999,90x34_6_400_36_500.dat,swri_90x34_6_400_36_500,"('1', '-1', '1', '1')",6.768,171.45,2286.0,"('1', '-1', '1', '1')"
swri_90x26_5_600_41_940,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,660.4,90x26_5_600_41_940.dat,swri_90x26_5_600_41_940,"('1', '-1', '1', '1')",5.643,171.45,2286.0,"('1', '-1', '1', '1')"
swri_90x23_6_600_36_880,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,584.1999999999999,90x23_6_600_36_880.dat,swri_90x23_6_600_36_880,"('1', '-1', '1', '1')",6.715,171.45,2286.0,"('1', '-1', '1', '1')"
swri_90x43_6_400_46_550,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,1092.2,90x43_6_400_46_550.dat,swri_90x43_6_400_46_550,"('1', '-1', '1', '1')",6.814,171.45,2286.0,"('1', '-1', '1', '1')"
swri_90x48_3_400_51_520,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,1219.2,90x48_3_400_51_520.dat,swri_90x48_3_400_51_520,"('1', '-1', '1', '1')",3.605,171.45,2286.0,"('1', '-1', '1', '1')"
